LRD,eNodeBName,Band,Cluster,BandIndicator,eNodeBLongitude,eNodeBLatitude,Azimuth,MechinalDowntilt,Sector,LRD_Sector
PDJY,PDJYCML,L2100,UMPH_10,0,103.257161,3.858065,240,0,2,PDJY_S2
PDJY,PDJYCML,L2100,UMPH_10,0,103.257161,3.858065,320,0,3,PDJY_S3
RBIT,RBITWML,L2100,UMPH_06,0,101.833538,3.392142,80,0,2,RBIT_S2
BUTK,BUTKCML,L900,UMPH_05,0,102.414609,3.487164,310,0,3,BUTK_S3
BUTK,BUTKCML,L900,UMPH_05,0,102.414609,3.487164,190,0,2,BUTK_S2
BUTK,BUTKCML,L900,UMPH_05,0,102.414609,3.487164,80,0,1,BUTK_S1
BUTK,BUTKCML,L700,UMPH_05,0,102.414609,3.487164,310,0,3,BUTK_S3
BUTK,BUTKCML,L700,UMPH_05,0,102.414609,3.487164,190,0,2,BUTK_S2
BUTK,BUTKCML,L700,UMPH_05,0,102.414609,3.487164,80,0,1,BUTK_S1
BUTK,BUTKCML,L2100,UMPH_05,0,102.414609,3.487164,80,0,1,BUTK_S1
BUTK,BUTKCML,L2100,UMPH_05,0,102.414609,3.487164,190,0,2,BUTK_S2
BUTK,BUTKCML,L2100,UMPH_05,0,102.414609,3.487164,310,0,3,BUTK_S3
MCKP,MCKPCML,L900,UMPH_13,0,103.350441,4.003033,330,0,3,MCKP_S3
MCKP,MCKPCML,L900,UMPH_13,0,103.350441,4.003033,225,0,2,MCKP_S2
MCKP,MCKPCML,L900,UMPH_13,0,103.350441,4.003033,50,0,1,MCKP_S1
MCKP,MCKPCML,L700,UMPH_13,0,103.350441,4.003033,225,0,2,MCKP_S2
MCKP,MCKPCML,L700,UMPH_13,0,103.350441,4.003033,330,0,3,MCKP_S3
MCKP,MCKPCML,L700,UMPH_13,0,103.350441,4.003033,50,0,1,MCKP_S1
MCKP,MCKPCML,L2100,UMPH_13,0,103.350441,4.003033,330,0,3,MCKP_S3
MCKP,MCKPCML,L2100,UMPH_13,0,103.350441,4.003033,225,0,2,MCKP_S2
MCKP,MCKPCML,L2100,UMPH_13,0,103.350441,4.003033,50,0,1,MCKP_S1
SPHW,SPHWNML,L900,UMN9_06,0,101.86132,2.599984,315,0,3,SPHW_S3
SPHW,SPHWNML,L900,UMN9_06,0,101.86132,2.599984,230,0,2,SPHW_S2
SPHW,SPHWNML,L900,UMN9_06,0,101.86132,2.599984,55,0,1,SPHW_S1
SPHW,SPHWNML,L700,UMN9_06,0,101.86132,2.599984,55,0,1,SPHW_S1
SPHW,SPHWNML,L700,UMN9_06,0,101.86132,2.599984,230,0,2,SPHW_S2
SPHW,SPHWNML,L700,UMN9_06,0,101.86132,2.599984,315,0,3,SPHW_S3
SPHW,SPHWNML,L2100,UMN9_06,0,101.86132,2.599984,315,0,3,SPHW_S3
SPHW,SPHWNML,L2100,UMN9_06,0,101.86132,2.599984,315,0,3,SPHW_S3
SPHW,SPHWNML,L2100,UMN9_06,0,101.86132,2.599984,230,0,2,SPHW_S2
SPHW,SPHWNML,L2100,UMN9_06,0,101.86132,2.599984,230,0,2,SPHW_S2
SPHW,SPHWNML,L2100,UMN9_06,0,101.86132,2.599984,55,0,1,SPHW_S1
SPHW,SPHWNML,L1800,UMN9_06,0,101.86132,2.599984,315,0,3,SPHW_S3
SPHW,SPHWNML,L1800,UMN9_06,0,101.86132,2.599984,230,0,2,SPHW_S2
LTRR,LTRRCML,L900,UMPH_06,0,101.88809,3.38842,100,0,2,LTRR_S2
LTRR,LTRRCML,L900,UMPH_06,0,101.88809,3.38842,350,0,1,LTRR_S1
LTRR,LTRRCML,L900,UMPH_06,0,101.88809,3.38842,250,0,3,LTRR_S3
LTRR,LTRRCML,L700,UMPH_06,0,101.88809,3.38842,250,0,3,LTRR_S3
LTRR,LTRRCML,L700,UMPH_06,0,101.88809,3.38842,350,0,1,LTRR_S1
LTRR,LTRRCML,L700,UMPH_06,0,101.88809,3.38842,100,0,2,LTRR_S2
LTRR,LTRRCML,L2100,UMPH_06,0,101.88809,3.38842,100,0,2,LTRR_S2
LTRR,LTRRCML,L2100,UMPH_06,0,101.88809,3.38842,350,0,1,LTRR_S1
LTRR,LTRRCML,L2100,UMPH_06,0,101.88809,3.38842,250,0,3,LTRR_S3
WANI,WANIDML,L900,UMKN_08,0,101.96697,4.8497,80,0,1,WANI_S1
WANI,WANIDML,L900,UMKN_08,0,101.96697,4.8497,200,0,2,WANI_S2
WANI,WANIDML,L900,UMKN_08,0,101.96697,4.8497,350,0,3,WANI_S3
WANI,WANIDML,L700,UMKN_08,0,101.96697,4.8497,80,0,1,WANI_S1
WANI,WANIDML,L700,UMKN_08,0,101.96697,4.8497,200,0,2,WANI_S2
WANI,WANIDML,L700,UMKN_08,0,101.96697,4.8497,350,0,3,WANI_S3
WANI,WANIDML,L2100,UMKN_08,0,101.96697,4.8497,80,0,1,WANI_S1
WANI,WANIDML,L2100,UMKN_08,0,101.96697,4.8497,200,0,2,WANI_S2
WANI,WANIDML,L2100,UMKN_08,0,101.96697,4.8497,350,0,3,WANI_S3
PB12,PB12FML,L1800,#N/A,0,101.08019,4.66756,30,0,#N/A,#N/A
PB12,PB12FML,L1800,#N/A,0,101.08019,4.66756,250,0,#N/A,#N/A
PB12,PB12FML,L1800,#N/A,0,101.08019,4.66756,320,0,#N/A,#N/A
PB12,PB12FML,L2100,#N/A,0,101.08019,4.66756,30,0,#N/A,#N/A
PB12,PB12FML,L2100,#N/A,0,101.08019,4.66756,250,0,#N/A,#N/A
PB12,PB12FML,L2100,#N/A,0,101.08019,4.66756,320,0,#N/A,#N/A
PB12,PB12FML,L900,#N/A,0,101.08019,4.66756,30,0,#N/A,#N/A
PB12,PB12FML,L900,#N/A,0,101.08019,4.66756,250,0,#N/A,#N/A
PB12,PB12FML,L900,#N/A,0,101.08019,4.66756,320,0,#N/A,#N/A
PB12,PB12FML,L2600,#N/A,0,101.08019,4.66756,30,0,#N/A,#N/A
PB12,PB12FML,L2600,#N/A,0,101.08019,4.66756,250,0,#N/A,#N/A
PB12,PB12FML,L2600,#N/A,0,101.08019,4.66756,320,0,#N/A,#N/A
PB12,PB12FML,L700,#N/A,0,101.08019,4.66756,30,0,#N/A,#N/A
PB12,PB12FML,L700,#N/A,0,101.08019,4.66756,250,0,#N/A,#N/A
PB12,PB12FML,L700,#N/A,0,101.08019,4.66756,320,0,#N/A,#N/A
KNSC,KNSCCML,L2600,UMPH_12,0,103.33743,3.82674,50,0,1,KNSC_S1
KNSC,KNSCCML,L2600,UMPH_12,0,103.33743,3.82674,295,0,3,KNSC_S3
KNSC,KNSCCML,L2600,UMPH_12,0,103.33743,3.82674,175,0,2,KNSC_S2
KNSC,KNSCCML,L900,UMPH_12,0,103.33743,3.82674,295,0,3,KNSC_S3
KNSC,KNSCCML,L900,UMPH_12,0,103.33743,3.82674,50,0,1,KNSC_S1
KNSC,KNSCCML,L900,UMPH_12,0,103.33743,3.82674,175,0,2,KNSC_S2
KNSC,KNSCCML,L700,UMPH_12,0,103.33743,3.82674,175,0,2,KNSC_S2
KNSC,KNSCCML,L700,UMPH_12,0,103.33743,3.82674,295,0,3,KNSC_S3
KNSC,KNSCCML,L700,UMPH_12,0,103.33743,3.82674,50,0,1,KNSC_S1
KNSC,KNSCCML,L2100,UMPH_12,0,103.33743,3.82674,175,0,2,KNSC_S2
KNSC,KNSCCML,L2100,UMPH_12,0,103.33743,3.82674,295,0,3,KNSC_S3
KNSC,KNSCCML,L2100,UMPH_12,0,103.33743,3.82674,50,0,1,KNSC_S1
BEC1,BEC1AML,L900,UMPR_16,0,101.117671,4.644357,280,0,3,BEC1_S3
BEC1,BEC1AML,L900,UMPR_16,0,101.117671,4.644357,140,0,2,BEC1_S2
BEC1,BEC1AML,L900,UMPR_16,0,101.117671,4.644357,45,0,1,BEC1_S1
BEC1,BEC1AML,L700,UMPR_16,0,101.117671,4.644357,45,0,1,BEC1_S1
BEC1,BEC1AML,L700,UMPR_16,0,101.117671,4.644357,140,0,2,BEC1_S2
BEC1,BEC1AML,L700,UMPR_16,0,101.117671,4.644357,280,0,3,BEC1_S3
BEC1,BEC1AML,L2600,UMPR_16,0,101.117671,4.644357,45,0,1,BEC1_S1
BEC1,BEC1AML,L2600,UMPR_16,0,101.117671,4.644357,140,0,2,BEC1_S2
BEC1,BEC1AML,L2600,UMPR_16,0,101.117671,4.644357,280,0,3,BEC1_S3
BEC1,BEC1AML,L2100,UMPR_16,0,101.117671,4.644357,140,0,2,BEC1_S2
BEC1,BEC1AML,L2100,UMPR_16,0,101.117671,4.644357,45,0,1,BEC1_S1
BEC1,BEC1AML,L1800,UMPR_16,0,101.117671,4.644357,45,0,1,BEC1_S1
POLJ,POLJDML,L900,UMKN_07,0,101.8539,5.7104,145,0,2,POLJ_S2
POLJ,POLJDML,L900,UMKN_07,0,101.8539,5.7104,250,0,3,POLJ_S3
POLJ,POLJDML,L900,UMKN_07,0,101.8539,5.7104,0,0,1,POLJ_S1
POLJ,POLJDML,L700,UMKN_07,0,101.8539,5.7104,0,0,1,POLJ_S1
POLJ,POLJDML,L700,UMKN_07,0,101.8539,5.7104,250,0,3,POLJ_S3
POLJ,POLJDML,L700,UMKN_07,0,101.8539,5.7104,145,0,2,POLJ_S2
POLJ,POLJDML,L2100,UMKN_07,0,101.8539,5.7104,145,0,2,POLJ_S2
POLJ,POLJDML,L2100,UMKN_07,0,101.8539,5.7104,250,0,3,POLJ_S3
POLJ,POLJDML,L2100,UMKN_07,0,101.8539,5.7104,0,0,1,POLJ_S1
BALM,BALMCML,L900,UMPH_13,0,103.38224,3.964988,10,0,1,BALM_S1
BALM,BALMCML,L900,UMPH_13,0,103.38224,3.964988,130,0,2,BALM_S2
BALM,BALMCML,L900,UMPH_13,0,103.38224,3.964988,245,0,3,BALM_S3
BALM,BALMCML,L700,UMPH_13,0,103.38224,3.964988,245,0,3,BALM_S3
BALM,BALMCML,L700,UMPH_13,0,103.38224,3.964988,130,0,2,BALM_S2
BALM,BALMCML,L700,UMPH_13,0,103.38224,3.964988,10,0,1,BALM_S1
BALM,BALMCML,L2600,UMPH_13,0,103.38224,3.964988,10,0,1,BALM_S1
BALM,BALMCML,L2600,UMPH_13,0,103.38224,3.964988,130,0,2,BALM_S2
BALM,BALMCML,L2600,UMPH_13,0,103.38224,3.964988,245,0,3,BALM_S3
BALM,BALMCML,L2100,UMPH_13,0,103.38224,3.964988,10,0,1,BALM_S1
BALM,BALMCML,L2100,UMPH_13,0,103.38224,3.964988,130,0,2,BALM_S2
BALM,BALMCML,L2100,UMPH_13,0,103.38224,3.964988,245,0,3,BALM_S3
KLAW,KLAWNML,L900,UMN9_09,0,102.0659,2.937338,80,0,2,KLAW_S2
KLAW,KLAWNML,L900,UMN9_09,0,102.0659,2.937338,25,0,1,KLAW_S1
KLAW,KLAWNML,L900,UMN9_09,0,102.0659,2.937338,190,0,3,KLAW_S3
KLAW,KLAWNML,L700,UMN9_09,0,102.0659,2.937338,80,0,2,KLAW_S2
KLAW,KLAWNML,L700,UMN9_09,0,102.0659,2.937338,25,0,1,KLAW_S1
KLAW,KLAWNML,L700,UMN9_09,0,102.0659,2.937338,190,0,3,KLAW_S3
KLAW,KLAWNML,L2600,UMN9_09,0,102.0659,2.937338,80,0,2,KLAW_S2
KLAW,KLAWNML,L2600,UMN9_09,0,102.0659,2.937338,25,0,1,KLAW_S1
KLAW,KLAWNML,L2600,UMN9_09,0,102.0659,2.937338,190,0,3,KLAW_S3
KLAW,KLAWNML,L2100,UMN9_09,0,102.0659,2.937338,80,0,2,KLAW_S2
KLAW,KLAWNML,L2100,UMN9_09,0,102.0659,2.937338,190,0,3,KLAW_S3
KLAW,KLAWNML,L2100,UMN9_09,0,102.0659,2.937338,25,0,1,KLAW_S1
AMAI,AMAIAML,L700,UMPR_09,0,100.62917,4.282472,40,0,1,AMAI_S1
AMAI,AMAIAML,L2600,UMPR_09,0,100.62917,4.282472,40,0,1,AMAI_S1
AMAI,AMAIAML,L2100,UMPR_09,0,100.62917,4.282472,40,0,1,AMAI_S1
AMAI,AMAIAML,L900,UMPR_09,0,100.62917,4.282472,210,0,3,AMAI_S3
AMAI,AMAIAML,L700,UMPR_09,0,100.62917,4.282472,210,0,3,AMAI_S3
AMAI,AMAIAML,L2600,UMPR_09,0,100.62917,4.282472,210,0,3,AMAI_S3
AMAI,AMAIAML,L2100,UMPR_09,0,100.62917,4.282472,210,0,3,AMAI_S3
AMAI,AMAIAML,L900,UMPR_09,0,100.62917,4.282472,120,0,2,AMAI_S2
AMAI,AMAIAML,L700,UMPR_09,0,100.62917,4.282472,120,0,2,AMAI_S2
AMAI,AMAIAML,L2600,UMPR_09,0,100.62917,4.282472,120,0,2,AMAI_S2
AMAI,AMAIAML,L2100,UMPR_09,0,100.62917,4.282472,120,0,2,AMAI_S2
AMAI,AMAIAML,L900,UMPR_09,0,100.62917,4.282472,40,0,1,AMAI_S1
PINJ,PINJAML,L2600,UMPR_02,0,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L2600,UMPR_02,0,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L900,UMPR_02,0,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L900,UMPR_02,0,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L900,UMPR_02,0,101.086677,4.576301,310,0,3,PINJ_S3
PINJ,PINJAML,L700,UMPR_02,0,101.086677,4.576301,310,0,3,PINJ_S3
PINJ,PINJAML,L700,UMPR_02,0,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L700,UMPR_02,0,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L2100,UMPR_02,0,101.086677,4.576301,50,0,1,PINJ_S1
PINJ,PINJAML,L2100,UMPR_02,0,101.086677,4.576301,190,0,2,PINJ_S2
PINJ,PINJAML,L2100,UMPR_02,0,101.086677,4.576301,310,0,3,PINJ_S3
TMIT,TMITAML,L2100,UMPR_08,0,100.694618,4.220325,335,0,3,TMIT_S3
TMIT,TMITAML,L900,UMPR_08,0,100.694618,4.220325,195,0,2,TMIT_S2
TMIT,TMITAML,L900,UMPR_08,0,100.694618,4.220325,335,0,3,TMIT_S3
TMIT,TMITAML,L900,UMPR_08,0,100.694618,4.220325,95,0,1,TMIT_S1
TMIT,TMITAML,L700,UMPR_08,0,100.694618,4.220325,95,0,1,TMIT_S1
TMIT,TMITAML,L700,UMPR_08,0,100.694618,4.220325,335,0,3,TMIT_S3
TMIT,TMITAML,L700,UMPR_08,0,100.694618,4.220325,195,0,2,TMIT_S2
TMIT,TMITAML,L2100,UMPR_08,0,100.694618,4.220325,195,0,2,TMIT_S2
TMIT,TMITAML,L2100,UMPR_08,0,100.694618,4.220325,195,0,2,TMIT_S2
TMIT,TMITAML,L2100,UMPR_08,0,100.694618,4.220325,95,0,1,TMIT_S1
TMIT,TMITAML,L1800,UMPR_08,0,100.694618,4.220325,195,0,2,TMIT_S2
ALAK,ALAKCML,L900,UMPH_12,0,103.348316,3.833018,45,0,1,ALAK_S1
ALAK,ALAKCML,L900,UMPH_12,0,103.348316,3.833018,160,0,2,ALAK_S2
ALAK,ALAKCML,L900,UMPH_12,0,103.348316,3.833018,290,0,3,ALAK_S3
ALAK,ALAKCML,L700,UMPH_12,0,103.348316,3.833018,45,0,1,ALAK_S1
ALAK,ALAKCML,L700,UMPH_12,0,103.348316,3.833018,160,0,2,ALAK_S2
ALAK,ALAKCML,L700,UMPH_12,0,103.348316,3.833018,290,0,3,ALAK_S3
ALAK,ALAKCML,L2600,UMPH_12,0,103.348316,3.833018,45,0,1,ALAK_S1
ALAK,ALAKCML,L2100,UMPH_12,0,103.348316,3.833018,45,0,1,ALAK_S1
ALAK,ALAKCML,L2100,UMPH_12,0,103.348316,3.833018,160,0,2,ALAK_S2
ALAK,ALAKCML,L2100,UMPH_12,0,103.348316,3.833018,290,0,3,ALAK_S3
KINT,KINTAML,L900,UMPR_01,0,101.118891,4.61412,60,0,1,KINT_S1
KINT,KINTAML,L900,UMPR_01,0,101.118891,4.61412,170,0,2,KINT_S2
KINT,KINTAML,L900,UMPR_01,0,101.118891,4.61412,300,0,3,KINT_S3
PDWF,PDWFEML,L900,UMN9_06,0,101.801283,2.522401,20,0,1,PDWF_S1
PDWF,PDWFEML,L900,UMN9_06,0,101.801283,2.522401,150,0,2,PDWF_S2
RDOK,RDOKUML,L900,UMTG_05,0,103.10352,5.060517,160,0,1,RDOK_S1
RDOK,RDOKUML,L900,UMTG_05,0,103.10352,5.060517,340,0,3,RDOK_S3
RDOK,RDOKUML,L900,UMTG_05,0,103.10352,5.060517,250,0,2,RDOK_S2
CERU,CERUDML,L2600,UMKN_05,0,102.487681,5.866501,10,0,1,CERU_S1
CERU,CERUDML,L2600,UMKN_05,0,102.487681,5.866501,280,0,3,CERU_S3
KINT,KINTAML,L2600,UMPR_01,0,101.118891,4.61412,60,0,1,KINT_S1
KINT,KINTAML,L2600,UMPR_01,0,101.118891,4.61412,170,0,2,KINT_S2
KINT,KINTAML,L2600,UMPR_01,0,101.118891,4.61412,300,0,3,KINT_S3
KINT,KINTAML,L2100,UMPR_01,0,101.118891,4.61412,60,0,1,KINT_S1
KINT,KINTAML,L2100,UMPR_01,0,101.118891,4.61412,170,0,2,KINT_S2
KINT,KINTAML,L2100,UMPR_01,0,101.118891,4.61412,300,0,3,KINT_S3
PDWF,PDWFEML,L2100,UMN9_06,0,101.801283,2.522401,20,0,1,PDWF_S1
PDWF,PDWFEML,L2100,UMN9_06,0,101.801283,2.522401,270,0,3,PDWF_S3
PDWF,PDWFEML,L2100,UMN9_06,0,101.801283,2.522401,150,0,2,PDWF_S2
RDOK,RDOKUML,L2100,UMTG_05,0,103.10352,5.060517,160,0,1,RDOK_S1
RDOK,RDOKUML,L2100,UMTG_05,0,103.10352,5.060517,340,0,3,RDOK_S3
RDOK,RDOKUML,L2100,UMTG_05,0,103.10352,5.060517,250,0,2,RDOK_S2
GAPE,GAPEEML,L900,UMN9_06,0,101.822436,2.695314,310,0,3,GAPE_S3
GAPE,GAPEEML,L900,UMN9_06,0,101.822436,2.695314,125,0,1,GAPE_S1
GAPE,GAPEEML,L700,UMN9_06,0,101.822436,2.695314,125,0,1,GAPE_S1
GAPE,GAPEEML,L700,UMN9_06,0,101.822436,2.695314,310,0,3,GAPE_S3
GAPE,GAPEEML,L2100,UMN9_06,0,101.822436,2.695314,125,0,1,GAPE_S1
GAPE,GAPEEML,L2100,UMN9_06,0,101.822436,2.695314,310,0,3,GAPE_S3
TUNJ,TUNJDML,L900,UMKN_03,0,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L900,UMKN_03,0,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L900,UMKN_03,0,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L700,UMKN_03,0,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L700,UMKN_03,0,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L700,UMKN_03,0,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2600,UMKN_03,0,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2600,UMKN_03,0,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L2600,UMKN_03,0,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L2100,UMKN_03,0,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2100,UMKN_03,0,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L2100,UMKN_03,0,102.242145,6.056745,305,0,3,TUNJ_S3
BLSG,BLSGUML,L900,UMTG_01,0,103.104472,5.307461,180,0,2,BLSG_S2
BLSG,BLSGUML,L900,UMTG_01,0,103.104472,5.307461,305,0,3,BLSG_S3
BLSG,BLSGUML,L700,UMTG_01,0,103.104472,5.307461,305,0,3,BLSG_S3
BLSG,BLSGUML,L700,UMTG_01,0,103.104472,5.307461,180,0,2,BLSG_S2
BLSG,BLSGUML,L2600,UMTG_01,0,103.104472,5.307461,180,0,2,BLSG_S2
BLSG,BLSGUML,L2600,UMTG_01,0,103.104472,5.307461,305,0,3,BLSG_S3
BLSG,BLSGUML,L2100,UMTG_01,0,103.104472,5.307461,180,0,2,BLSG_S2
BLSG,BLSGUML,L2100,UMTG_01,0,103.104472,5.307461,305,0,3,BLSG_S3
SRKA,SRKANML,L900,UMN9_04,0,101.977,2.700944,90,0,1,SRKA_S1
SRKA,SRKANML,L900,UMN9_04,0,101.977,2.700944,205,0,2,SRKA_S2
SRKA,SRKANML,L700,UMN9_04,0,101.977,2.700944,205,0,2,SRKA_S2
SRKA,SRKANML,L700,UMN9_04,0,101.977,2.700944,90,0,1,SRKA_S1
SRKA,SRKANML,L2600,UMN9_04,0,101.977,2.700944,90,0,1,SRKA_S1
SRKA,SRKANML,L2600,UMN9_04,0,101.977,2.700944,205,0,2,SRKA_S2
SRKA,SRKANML,L2100,UMN9_04,0,101.977,2.700944,90,0,1,SRKA_S1
SRKA,SRKANML,L2100,UMN9_04,0,101.977,2.700944,205,0,2,SRKA_S2
RPAT,RPATAML,L900,UMPR_04,0,101.125299,4.570933,160,0,2,RPAT_S2
RPAT,RPATAML,L900,UMPR_04,0,101.125299,4.570933,230,0,3,RPAT_S3
RPAT,RPATAML,L900,UMPR_04,0,101.125299,4.570933,0,0,1,RPAT_S1
RPAT,RPATAML,L2600,UMPR_04,0,101.125299,4.570933,230,0,3,RPAT_S3
RPAT,RPATAML,L2600,UMPR_04,0,101.125299,4.570933,160,0,2,RPAT_S2
RPAT,RPATAML,L2600,UMPR_04,0,101.125299,4.570933,0,0,1,RPAT_S1
RPAT,RPATAML,L2100,UMPR_04,0,101.125299,4.570933,160,0,2,RPAT_S2
RPAT,RPATAML,L2100,UMPR_04,0,101.125299,4.570933,0,0,1,RPAT_S1
RPAT,RPATAML,L2100,UMPR_04,0,101.125299,4.570933,230,0,3,RPAT_S3
ASCX,ASCXNML,L900,UMN9_05,0,101.7774,2.8136,290,0,3,ASCX_S3
ASCX,ASCXNML,L900,UMN9_05,0,101.7774,2.8136,195,0,2,ASCX_S2
ASCX,ASCXNML,L900,UMN9_05,0,101.7774,2.8136,65,0,1,ASCX_S1
ASCX,ASCXNML,L700,UMN9_05,0,101.7774,2.8136,65,0,1,ASCX_S1
ASCX,ASCXNML,L700,UMN9_05,0,101.7774,2.8136,195,0,2,ASCX_S2
ASCX,ASCXNML,L700,UMN9_05,0,101.7774,2.8136,290,0,3,ASCX_S3
ASCX,ASCXNML,L2100,UMN9_05,0,101.7774,2.8136,290,0,3,ASCX_S3
ASCX,ASCXNML,L2100,UMN9_05,0,101.7774,2.8136,290,0,3,ASCX_S3
ASCX,ASCXNML,L2100,UMN9_05,0,101.7774,2.8136,195,0,2,ASCX_S2
ASCX,ASCXNML,L2100,UMN9_05,0,101.7774,2.8136,65,0,1,ASCX_S1
ASCX,ASCXNML,L1800,UMN9_05,0,101.7774,2.8136,290,0,3,ASCX_S3
BGPC,BGPCFML,L900,UMPR_09,0,100.644574,4.528119,65,0,1,BGPC_S1
BGPC,BGPCFML,L900,UMPR_09,0,100.644574,4.528119,190,0,2,BGPC_S2
BGPC,BGPCFML,L900,UMPR_09,0,100.644574,4.528119,285,0,3,BGPC_S3
BGPC,BGPCFML,L700,UMPR_09,0,100.644574,4.528119,285,0,3,BGPC_S3
BGPC,BGPCFML,L700,UMPR_09,0,100.644574,4.528119,190,0,2,BGPC_S2
BGPC,BGPCFML,L700,UMPR_09,0,100.644574,4.528119,65,0,1,BGPC_S1
BGPC,BGPCFML,L2600,UMPR_09,0,100.644574,4.528119,285,0,3,BGPC_S3
BGPC,BGPCFML,L2600,UMPR_09,0,100.644574,4.528119,190,0,2,BGPC_S2
BGPC,BGPCFML,L2600,UMPR_09,0,100.644574,4.528119,65,0,1,BGPC_S1
BGPC,BGPCFML,L2100,UMPR_09,0,100.644574,4.528119,285,0,3,BGPC_S3
BGPC,BGPCFML,L2100,UMPR_09,0,100.644574,4.528119,65,0,1,BGPC_S1
BGPC,BGPCFML,L2100,UMPR_09,0,100.644574,4.528119,190,0,2,BGPC_S2
RRSP,RRSPFML,L900,UMPR_13,0,100.94408,4.713318,120,0,2,RRSP_S2
RRSP,RRSPFML,L900,UMPR_13,0,100.94408,4.713318,330,0,3,RRSP_S3
RRSP,RRSPFML,L900,UMPR_13,0,100.94408,4.713318,40,0,1,RRSP_S1
RRSP,RRSPFML,L700,UMPR_13,0,100.94408,4.713318,40,0,1,RRSP_S1
RRSP,RRSPFML,L700,UMPR_13,0,100.94408,4.713318,330,0,3,RRSP_S3
RRSP,RRSPFML,L700,UMPR_13,0,100.94408,4.713318,120,0,2,RRSP_S2
RRSP,RRSPFML,L2100,UMPR_13,0,100.94408,4.713318,120,0,2,RRSP_S2
PCDR,PCDRUML,L900,UMTG_01,0,103.1603,5.27557,50,0,1,PCDR_S1
PCDR,PCDRUML,L900,UMTG_01,0,103.1603,5.27557,160,0,2,PCDR_S2
PCDR,PCDRUML,L900,UMTG_01,0,103.1603,5.27557,350,0,3,PCDR_S3
PCDR,PCDRUML,L700,UMTG_01,0,103.1603,5.27557,350,0,3,PCDR_S3
PCDR,PCDRUML,L700,UMTG_01,0,103.1603,5.27557,50,0,1,PCDR_S1
PCDR,PCDRUML,L700,UMTG_01,0,103.1603,5.27557,160,0,2,PCDR_S2
PCDR,PCDRUML,L2600,UMTG_01,0,103.1603,5.27557,350,0,3,PCDR_S3
PCDR,PCDRUML,L2600,UMTG_01,0,103.1603,5.27557,50,0,1,PCDR_S1
PCDR,PCDRUML,L2600,UMTG_01,0,103.1603,5.27557,160,0,2,PCDR_S2
PCDR,PCDRUML,L2100,UMTG_01,0,103.1603,5.27557,50,0,1,PCDR_S1
PCDR,PCDRUML,L2100,UMTG_01,0,103.1603,5.27557,160,0,2,PCDR_S2
PCDR,PCDRUML,L2100,UMTG_01,0,103.1603,5.27557,350,0,3,PCDR_S3
AJL2,AJL2UML,L900,UMTG_05,0,103.087314,5.087457,60,0,1,AJL2_S1
AJL2,AJL2UML,L900,UMTG_05,0,103.087314,5.087457,340,0,3,AJL2_S3
AJL2,AJL2UML,L700,UMTG_05,0,103.087314,5.087457,340,0,3,AJL2_S3
AJL2,AJL2UML,L700,UMTG_05,0,103.087314,5.087457,60,0,1,AJL2_S1
AJL2,AJL2UML,L2100,UMTG_05,0,103.087314,5.087457,60,0,1,AJL2_S1
AJL2,AJL2UML,L2100,UMTG_05,0,103.087314,5.087457,340,0,3,AJL2_S3
KPTE,KPTEDML,L900,UMKN_03,0,102.209932,6.075028,70,0,1,KPTE_S1
KPTE,KPTEDML,L900,UMKN_03,0,102.209932,6.075028,145,0,2,KPTE_S2
KPTE,KPTEDML,L700,UMKN_03,0,102.209932,6.075028,145,0,2,KPTE_S2
KPTE,KPTEDML,L700,UMKN_03,0,102.209932,6.075028,70,0,1,KPTE_S1
KPTE,KPTEDML,L2100,UMKN_03,0,102.209932,6.075028,70,0,1,KPTE_S1
KPTE,KPTEDML,L2100,UMKN_03,0,102.209932,6.075028,145,0,2,KPTE_S2
FKKL,FKKLEML,L900,UMN9_08,0,102.5232,2.589437,60,0,1,FKKL_S1
FKKL,FKKLEML,L900,UMN9_08,0,102.5232,2.589437,250,0,2,FKKL_S2
FKKL,FKKLEML,L900,UMN9_08,0,102.5232,2.589437,320,0,3,FKKL_S3
FKKL,FKKLEML,L700,UMN9_08,0,102.5232,2.589437,320,0,3,FKKL_S3
